Unnamed: 0,Pancreatic ductal adenocarcinoma,Primary great saphenous vein varicosities,Lung cancer,Essential hypertension,Non-small cell lung cancer,Systemic lupus erythematosus,Pancreatic cancer,Glioma,Acne,Bladder cancer,Breast cancer,Colorectal cancer,Ovarian endometriosis,Hepatocellular carcinoma,Lupus nephritis,Lung adenocarcinoma,Facet joint osteoarthritis,Osteoarthritis,Oral squamous cell carcinoma,Gastric cancer,Tuberculosis,Clear cell renal cell carcinoma,Intervertebral disc degeneration,Glioblastoma multiforme,Osteosarcoma,Endometrial cancer,Cholangiocarcinoma,Rheumatoid arthritis,Silicosis,Hepatoblastoma,Acute ischemic stroke,Traumatic brain injury,Pulmonary tuberculosis,Cardiovascular disease,Acute myeloid leukemia,Diabetes retinopathy,Intracranial aneurysms,Coronary artery disease,Type 2 diabetes mellitus,Atherosclerosis,Prostate cancer,Ebola virus disease,Repeated implantation failure,Esophageal squamous cell carcinoma,Acute respiratory distress syndrome,Infantile hemangioma,Primary biliary cholangitis,Liver cancer,Myocardial infarction,Diabetes mellitus,Moyamoya disease,Active pulmonary tuberculosis,Triple negative breast cancer,Cervical cancer,Radiation-induced liver fibrosis,Multiple sclerosis,Hypertension,Oral squamous cell carcinomas,Diabetic retinopathy,Hypopharyngeal squamous cell carcinoma,Thoracic aortic dissection,Neuropathic pain,Myocardial senescence,Glioblastoma,Cervical carcinoma,Papillary thyroid carcinoma,Heart disease,Diabetic myocardial fibrosis,Hirschsprung disease,Alzheimer鈥檚 disease,Pre-eclampsia,Multiple system atrophy,Colon cancer,Dilated cardiomyopathy,Nonalcoholic steatohepatitis,Cutaneous squamous cell carcinoma,Hypertrophic cardiomyopathy,Major depressive disorder,Esophageal cancer,Myocardial infarction induced heart failure,Basal cell carcinoma,Bladder urothelial carcinoma,Kidney clear cell carcinoma,Prostate adenocarcinoma,Acute promyelocytic leukemia,Laryngeal squamous cell cancer tissues,Immunosenescence,Ischaemic heart disease,Atherosclerotic vascular disease
Coronary artery disease,5.1201997994271885e-05,0.0005435717320467885,0.0005435717320467885,0.207945,0.00020743069029723892,0.00020743069029723892,0.00011549724605385425,1.2412448036699686e-06,0.0005435717320467885,2.4152160094500087e-05,1.5141678132686227e-07,7.675921198604235e-06,0.0003891230927699644,2.4152160094500087e-05,0.0007712400176672005,0.0011141116657094874,0.0002823904650720772,0.0005435717320467885,0.0024867717852615078,1.2867682918591822e-07,8.737591429157852e-05,0.0016436816183603973,0.0007712400176672005,0.0024867717852615078,0.00020743069029723892,0.0016436816183603973,0.0024867717852615078,8.737591429157852e-05,0.0016436816183603973,1.9019067698079834e-05,0.0016436816183603973,0.0007712400176672005,0.0002823904650720772,0.0016436816183603973,0.0003891230927699644,5.1201997994271885e-05,0.0024867717852615078,1.0,0.0016436816183603973,0.422865,0.0024867717852615078,0.0024867717852615078,0.0016436816183603973,5.948111648513035e-07,0.0005435717320467885,0.0003891230927699644,0.0007712400176672005,0.0011141116657094874,0.47136000000000006,0.0011141116657094874,0.163375,0.0005435717320467885,0.0024867717852615078,0.0002823904650720772,0.0003891230927699644,0.00011549724605385425,0.233975,0.0024867717852615078,0.13879,0.0003891230927699644,0.00020743069029723892,0.00020743069029723892,0.0016436816183603973,0.00011549724605385425,0.00020743069029723892,2.4152160094500087e-05,0.0024867717852615078,0.0024867717852615078,0.006293766499559646,0.003879961337560404,0.0005435717320467885,0.0005435717320467885,0.0005435717320467885,0.0024867717852615078,0.0003891230927699644,0.0011141116657094874,0.0024867717852615078,0.0005435717320467885,0.00015402860175379768,6.663870481448337e-05,0.0011141116657094874,0.0024867717852615078,0.0024867717852615078,0.0024867717852615078,0.0024867717852615078,0.0016436816183603973,0.0024867717852615078,0.0024867717852615078,0.0016436816183603973
Type 2 diabetes mellitus,8.737591429157852e-05,0.0011141116657094874,0.0011141116657094874,0.003879961337560404,0.0003891230927699644,0.0003891230927699644,0.00020743069029723892,1.8207953881880585e-06,0.0011141116657094874,3.9611496750979276e-05,2.1074892867763677e-07,1.1973318525059736e-05,0.0007712400176672005,3.9611496750979276e-05,0.0007712400176672005,0.0024867717852615078,0.0005435717320467885,0.0011141116657094874,0.006293766499559646,1.7847926488365322e-07,0.00015402860175379768,0.003879961337560404,0.0016436816183603973,0.006293766499559646,0.0003891230927699644,0.003879961337560404,0.006293766499559646,0.00015402860175379768,0.003879961337560404,3.0839626632418014e-05,0.003879961337560404,0.0016436816183603973,0.0005435717320467885,0.003879961337560404,0.0007712400176672005,5.1201997994271885e-05,0.006293766499559646,0.0016436816183603973,1.0,0.0024867717852615078,0.006293766499559646,0.006293766499559646,0.003879961337560404,8.550969421926224e-07,0.0011141116657094874,0.0007712400176672005,0.0016436816183603973,0.0024867717852615078,0.003879961337560404,0.0024867717852615078,0.0011141116657094874,0.0011141116657094874,0.006293766499559646,0.0005435717320467885,0.0007712400176672005,0.00020743069029723892,0.0024867717852615078,0.006293766499559646,0.0003891230927699644,0.0007712400176672005,0.0003891230927699644,0.0003891230927699644,0.003879961337560404,0.00020743069029723892,0.0003891230927699644,3.9611496750979276e-05,0.006293766499559646,0.006293766499559646,0.006293766499559646,0.01074696450416834,0.0011141116657094874,0.0011141116657094874,0.0011141116657094874,0.006293766499559646,0.0007712400176672005,0.0024867717852615078,0.006293766499559646,0.0011141116657094874,0.0002823904650720772,0.00011549724605385425,0.0024867717852615078,0.006293766499559646,0.006293766499559646,0.006293766499559646,0.006293766499559646,0.003879961337560404,0.006293766499559646,0.006293766499559646,0.003879961337560404
Atherosclerosis,0.00011549724605385425,0.0016436816183603973,0.0016436816183603973,0.382285,0.0005435717320467885,0.0005435717320467885,0.0002823904650720772,2.2146189615514502e-06,0.0016436816183603973,5.1201997994271885e-05,2.4930551124872913e-07,1.5054099980963516e-05,0.0011141116657094874,5.1201997994271885e-05,0.0011141116657094874,0.003879961337560404,0.0007712400176672005,0.0016436816183603973,0.01074696450416834,2.1074892867763677e-07,0.00020743069029723892,0.006293766499559646,0.0024867717852615078,0.01074696450416834,0.0005435717320467885,0.006293766499559646,0.01074696450416834,0.00020743069029723892,0.006293766499559646,3.9611496750979276e-05,0.006293766499559646,0.0024867717852615078,0.0007712400176672005,0.006293766499559646,0.0011141116657094874,6.663870481448337e-05,0.01074696450416834,0.422865,0.0024867717852615078,1.0,0.01074696450416834,0.01074696450416834,0.006293766499559646,1.0289388365647023e-06,0.0016436816183603973,0.0011141116657094874,0.0024867717852615078,0.003879961337560404,0.285355,0.003879961337560404,0.21482,0.0016436816183603973,0.01074696450416834,0.0007712400176672005,0.0011141116657094874,0.0002823904650720772,0.45407,0.01074696450416834,0.199525,0.0011141116657094874,0.0005435717320467885,0.0005435717320467885,0.006293766499559646,0.0002823904650720772,0.0005435717320467885,5.1201997994271885e-05,0.01074696450416834,0.01074696450416834,0.01074696450416834,0.0197262032020854,0.0016436816183603973,0.0016436816183603973,0.0016436816183603973,0.01074696450416834,0.0011141116657094874,0.003879961337560404,0.01074696450416834,0.0016436816183603973,0.0003891230927699644,0.00015402860175379768,0.003879961337560404,0.01074696450416834,0.01074696450416834,0.01074696450416834,0.01074696450416834,0.006293766499559646,0.01074696450416834,0.01074696450416834,0.10366756727235543
Prostate cancer,0.00020743069029723892,0.003879961337560404,0.003879961337560404,0.0197262032020854,0.0011141116657094874,0.0011141116657094874,0.0005435717320467885,3.3062193139735863e-06,0.003879961337560404,8.737591429157852e-05,3.508640549297241e-07,2.4152160094500087e-05,0.0024867717852615078,0.00015402860175379768,0.0024867717852615078,0.01074696450416834,0.0016436816183603973,0.003879961337560404,0.040542343523289295,2.954702278803457e-07,0.0003891230927699644,0.0197262032020854,0.006293766499559646,1.0,0.0011141116657094874,0.0197262032020854,0.040542343523289295,0.0003891230927699644,0.0197262032020854,6.663870481448337e-05,0.0197262032020854,0.006293766499559646,0.0016436816183603973,0.0197262032020854,0.0024867717852615078,0.00011549724605385425,0.040542343523289295,0.0024867717852615078,0.006293766499559646,0.01074696450416834,1.0,0.040542343523289295,0.0197262032020854,1.501291079627454e-06,0.003879961337560404,0.0024867717852615078,0.006293766499559646,0.01074696450416834,0.0197262032020854,0.01074696450416834,0.003879961337560404,0.003879961337560404,0.040542343523289295,0.0016436816183603973,0.0024867717852615078,0.0005435717320467885,0.01074696450416834,0.040542343523289295,0.0011141116657094874,0.0024867717852615078,0.0011141116657094874,0.0011141116657094874,0.0197262032020854,0.0005435717320467885,0.0011141116657094874,8.737591429157852e-05,0.040542343523289295,0.040542343523289295,0.040542343523289295,0.10366756727235543,0.003879961337560404,0.003879961337560404,0.003879961337560404,0.040542343523289295,0.0024867717852615078,0.01074696450416834,0.040542343523289295,0.003879961337560404,0.0007712400176672005,0.0002823904650720772,0.01074696450416834,0.040542343523289295,0.040542343523289295,0.040542343523289295,0.040542343523289295,0.0197262032020854,0.040542343523289295,0.040542343523289295,0.0197262032020854
Ebola virus disease,0.00020743069029723892,0.003879961337560404,0.003879961337560404,0.0197262032020854,0.0011141116657094874,0.0011141116657094874,0.0005435717320467885,3.3062193139735863e-06,0.003879961337560404,8.737591429157852e-05,3.508640549297241e-07,2.4152160094500087e-05,0.0024867717852615078,8.737591429157852e-05,0.0024867717852615078,0.01074696450416834,0.0016436816183603973,0.003879961337560404,0.040542343523289295,2.954702278803457e-07,0.0003891230927699644,0.0197262032020854,0.006293766499559646,0.040542343523289295,0.0011141116657094874,0.0197262032020854,0.040542343523289295,0.0003891230927699644,0.0197262032020854,6.663870481448337e-05,0.0197262032020854,0.006293766499559646,0.0016436816183603973,0.0197262032020854,0.0024867717852615078,0.00011549724605385425,0.040542343523289295,0.0024867717852615078,0.006293766499559646,0.01074696450416834,0.040542343523289295,1.0,0.0197262032020854,1.501291079627454e-06,0.003879961337560404,0.0024867717852615078,0.006293766499559646,0.01074696450416834,0.0197262032020854,0.01074696450416834,0.003879961337560404,0.003879961337560404,0.040542343523289295,0.0016436816183603973,0.0024867717852615078,0.0005435717320467885,0.01074696450416834,0.040542343523289295,0.0011141116657094874,0.0024867717852615078,0.0011141116657094874,0.0011141116657094874,0.0197262032020854,0.0005435717320467885,0.0011141116657094874,8.737591429157852e-05,0.040542343523289295,0.040542343523289295,0.040542343523289295,0.10366756727235543,0.003879961337560404,0.003879961337560404,0.003879961337560404,0.040542343523289295,0.0024867717852615078,0.01074696450416834,0.040542343523289295,0.003879961337560404,0.0007712400176672005,0.0002823904650720772,0.01074696450416834,0.040542343523289295,0.040542343523289295,0.040542343523289295,0.040542343523289295,0.0197262032020854,0.040542343523289295,0.040542343523289295,0.0197262032020854
Repeated implantation failure,0.00015402860175379768,0.0024867717852615078,0.0024867717852615078,0.01074696450416834,0.0007712400176672005,0.0007712400176672005,0.0003891230927699644,2.701689262535855e-06,0.0024867717852615078,6.663870481448337e-05,2.954702278803457e-07,1.9019067698079834e-05,0.0016436816183603973,6.663870481448337e-05,0.0016436816183603973,0.006293766499559646,0.0011141116657094874,0.0024867717852615078,0.0197262032020854,2.4930551124872913e-07,0.0002823904650720772,0.01074696450416834,0.003879961337560404,0.0197262032020854,0.0007712400176672005,0.01074696450416834,0.0197262032020854,0.0002823904650720772,0.01074696450416834,5.1201997994271885e-05,0.01074696450416834,0.003879961337560404,0.0011141116657094874,0.01074696450416834,0.0016436816183603973,8.737591429157852e-05,0.0197262032020854,0.0016436816183603973,0.003879961337560404,0.006293766499559646,0.0197262032020854,0.0197262032020854,1.0,1.2412448036699686e-06,0.0024867717852615078,0.0016436816183603973,0.003879961337560404,0.006293766499559646,0.01074696450416834,0.006293766499559646,0.0024867717852615078,0.0024867717852615078,0.0197262032020854,0.0011141116657094874,0.0016436816183603973,0.0003891230927699644,0.006293766499559646,0.0197262032020854,0.0007712400176672005,0.0016436816183603973,0.0007712400176672005,0.0007712400176672005,0.01074696450416834,0.0003891230927699644,0.0007712400176672005,6.663870481448337e-05,0.0197262032020854,0.0197262032020854,0.0197262032020854,0.040542343523289295,0.0024867717852615078,0.0024867717852615078,0.0024867717852615078,0.0197262032020854,0.0016436816183603973,0.006293766499559646,0.0197262032020854,0.0024867717852615078,0.0005435717320467885,0.00020743069029723892,0.006293766499559646,0.0197262032020854,0.0197262032020854,0.0197262032020854,0.0197262032020854,0.01074696450416834,0.0197262032020854,0.0197262032020854,0.01074696450416834
Esophageal squamous cell carcinoma,1.7847926488365322e-07,7.123475352179149e-07,1.0289388365647023e-06,1.2412448036699686e-06,4.174812038425585e-07,4.174812038425585e-07,2.954702278803457e-07,0.1146,7.123475352179149e-07,1.5141678132686227e-07,2.6216445986054217e-09,6.819808727575918e-08,5.948111648513035e-07,2.1074892867763677e-07,5.948111648513035e-07,1.501291079627454e-06,4.977820604125519e-07,7.123475352179149e-07,1.501291079627454e-06,2.303040453206593e-09,2.4930551124872913e-07,1.2412448036699686e-06,8.550969421926224e-07,1.501291079627454e-06,0.08493500000000001,1.2412448036699686e-06,0.18904,2.4930551124872913e-07,1.2412448036699686e-06,0.099475,1.2412448036699686e-06,8.550969421926224e-07,4.977820604125519e-07,1.2412448036699686e-06,5.948111648513035e-07,1.2867682918591822e-07,1.501291079627454e-06,5.948111648513035e-07,8.550969421926224e-07,1.0289388365647023e-06,1.501291079627454e-06,1.501291079627454e-06,1.2412448036699686e-06,1.0,7.123475352179149e-07,5.948111648513035e-07,8.550969421926224e-07,1.0289388365647023e-06,1.2412448036699686e-06,1.0289388365647023e-06,7.123475352179149e-07,7.123475352179149e-07,1.501291079627454e-06,4.977820604125519e-07,5.948111648513035e-07,2.954702278803457e-07,1.0289388365647023e-06,1.501291079627454e-06,4.174812038425585e-07,5.948111648513035e-07,4.174812038425585e-07,4.174812038425585e-07,1.2412448036699686e-06,0.094785,4.174812038425585e-07,1.0953281417491064e-07,1.501291079627454e-06,1.501291079627454e-06,0.07502500000000001,1.8207953881880585e-06,7.123475352179149e-07,7.123475352179149e-07,7.123475352179149e-07,1.501291079627454e-06,5.948111648513035e-07,1.0289388365647023e-06,1.501291079627454e-06,7.123475352179149e-07,3.508640549297241e-07,2.1074892867763677e-07,1.0289388365647023e-06,1.501291079627454e-06,1.501291079627454e-06,1.501291079627454e-06,1.501291079627454e-06,1.2412448036699686e-06,1.501291079627454e-06,1.501291079627454e-06,1.2412448036699686e-06
Acute respiratory distress syndrome,6.663870481448337e-05,0.0007712400176672005,0.0007712400176672005,0.0024867717852615078,0.0002823904650720772,0.0002823904650720772,0.00015402860175379768,1.501291079627454e-06,0.0007712400176672005,3.0839626632418014e-05,1.7847926488365322e-07,9.566299545413233e-06,0.0005435717320467885,3.0839626632418014e-05,0.0005435717320467885,0.0016436816183603973,0.0003891230927699644,0.0007712400176672005,0.003879961337560404,1.5141678132686227e-07,0.00011549724605385425,0.0024867717852615078,0.0011141116657094874,0.003879961337560404,0.0002823904650720772,0.0024867717852615078,0.003879961337560404,0.00011549724605385425,0.0024867717852615078,2.4152160094500087e-05,0.0024867717852615078,0.0011141116657094874,0.0003891230927699644,0.0024867717852615078,0.0005435717320467885,3.9611496750979276e-05,0.003879961337560404,0.0005435717320467885,0.0011141116657094874,0.0016436816183603973,0.003879961337560404,0.003879961337560404,0.0024867717852615078,7.123475352179149e-07,1.0,0.0005435717320467885,0.0011141116657094874,0.0016436816183603973,0.0024867717852615078,0.0016436816183603973,0.0007712400176672005,0.0007712400176672005,0.003879961337560404,0.0003891230927699644,0.0005435717320467885,0.00015402860175379768,0.0016436816183603973,0.003879961337560404,0.0002823904650720772,0.0005435717320467885,0.0002823904650720772,0.0002823904650720772,0.0024867717852615078,0.00015402860175379768,0.0002823904650720772,3.0839626632418014e-05,0.003879961337560404,0.003879961337560404,0.003879961337560404,0.006293766499559646,0.0007712400176672005,0.0007712400176672005,0.0007712400176672005,0.003879961337560404,0.0005435717320467885,0.0016436816183603973,0.003879961337560404,0.0007712400176672005,0.00020743069029723892,8.737591429157852e-05,0.0016436816183603973,0.003879961337560404,0.003879961337560404,0.003879961337560404,0.003879961337560404,0.0024867717852615078,0.003879961337560404,0.003879961337560404,0.0024867717852615078
Infantile hemangioma,5.1201997994271885e-05,0.0005435717320467885,0.0005435717320467885,0.0016436816183603973,0.00020743069029723892,0.00020743069029723892,0.00011549724605385425,1.2412448036699686e-06,0.0005435717320467885,2.4152160094500087e-05,1.5141678132686227e-07,7.675921198604235e-06,0.0003891230927699644,3.9611496750979276e-05,0.0003891230927699644,0.0011141116657094874,0.0002823904650720772,0.0005435717320467885,0.0024867717852615078,1.2867682918591822e-07,8.737591429157852e-05,0.0016436816183603973,0.0007712400176672005,0.0024867717852615078,0.00020743069029723892,0.0016436816183603973,0.0024867717852615078,8.737591429157852e-05,0.0016436816183603973,1.9019067698079834e-05,0.0016436816183603973,0.0007712400176672005,0.0002823904650720772,0.0016436816183603973,0.0003891230927699644,3.0839626632418014e-05,0.0024867717852615078,0.0003891230927699644,0.0007712400176672005,0.0011141116657094874,0.0024867717852615078,0.0024867717852615078,0.0016436816183603973,5.948111648513035e-07,0.0005435717320467885,1.0,0.0007712400176672005,0.0011141116657094874,0.0016436816183603973,0.0011141116657094874,0.0005435717320467885,0.0005435717320467885,0.0024867717852615078,0.0002823904650720772,0.0003891230927699644,0.00011549724605385425,0.0011141116657094874,0.0024867717852615078,0.00020743069029723892,0.0003891230927699644,0.00020743069029723892,0.00020743069029723892,0.0016436816183603973,0.00011549724605385425,0.00020743069029723892,2.4152160094500087e-05,0.0024867717852615078,0.0024867717852615078,0.0024867717852615078,0.003879961337560404,0.0005435717320467885,0.0005435717320467885,0.0005435717320467885,0.0024867717852615078,0.0003891230927699644,0.0011141116657094874,0.0024867717852615078,0.0005435717320467885,0.00015402860175379768,6.663870481448337e-05,0.0011141116657094874,0.0024867717852615078,0.0024867717852615078,0.0024867717852615078,0.0024867717852615078,0.0016436816183603973,0.0024867717852615078,0.0024867717852615078,0.0016436816183603973
Primary biliary cholangitis,8.737591429157852e-05,0.0011141116657094874,0.0011141116657094874,0.003879961337560404,0.0003891230927699644,0.0003891230927699644,0.00020743069029723892,1.8207953881880585e-06,0.0011141116657094874,3.9611496750979276e-05,2.1074892867763677e-07,1.1973318525059736e-05,0.0007712400176672005,3.9611496750979276e-05,0.0007712400176672005,0.0024867717852615078,0.0005435717320467885,0.0011141116657094874,0.006293766499559646,1.7847926488365322e-07,0.00015402860175379768,0.003879961337560404,0.0016436816183603973,0.006293766499559646,0.0003891230927699644,0.003879961337560404,0.006293766499559646,0.00015402860175379768,0.003879961337560404,3.0839626632418014e-05,0.003879961337560404,0.0016436816183603973,0.0005435717320467885,0.003879961337560404,0.0007712400176672005,5.1201997994271885e-05,0.006293766499559646,0.0007712400176672005,0.0016436816183603973,0.0024867717852615078,0.006293766499559646,0.006293766499559646,0.003879961337560404,8.550969421926224e-07,0.0011141116657094874,0.0007712400176672005,1.0,0.0024867717852615078,0.003879961337560404,0.0024867717852615078,0.0011141116657094874,0.0011141116657094874,0.006293766499559646,0.0005435717320467885,0.0007712400176672005,0.00020743069029723892,0.0024867717852615078,0.006293766499559646,0.0003891230927699644,0.0007712400176672005,0.0003891230927699644,0.0003891230927699644,0.003879961337560404,0.00020743069029723892,0.0003891230927699644,3.9611496750979276e-05,0.006293766499559646,0.006293766499559646,0.006293766499559646,0.01074696450416834,0.0011141116657094874,0.0011141116657094874,0.0011141116657094874,0.006293766499559646,0.0007712400176672005,0.0024867717852615078,0.006293766499559646,0.0011141116657094874,0.0002823904650720772,0.00011549724605385425,0.0024867717852615078,0.006293766499559646,0.006293766499559646,0.006293766499559646,0.006293766499559646,0.003879961337560404,0.006293766499559646,0.006293766499559646,0.003879961337560404
Liver cancer,0.00011549724605385425,0.0016436816183603973,0.0016436816183603973,0.006293766499559646,0.0005435717320467885,0.0005435717320467885,0.0002823904650720772,2.2146189615514502e-06,0.0016436816183603973,5.1201997994271885e-05,2.4930551124872913e-07,1.5054099980963516e-05,0.0011141116657094874,5.1201997994271885e-05,0.0011141116657094874,0.003879961337560404,0.0007712400176672005,0.0016436816183603973,0.01074696450416834,2.1074892867763677e-07,0.00020743069029723892,0.006293766499559646,0.0024867717852615078,0.01074696450416834,0.0005435717320467885,0.006293766499559646,0.01074696450416834,0.00020743069029723892,0.006293766499559646,3.9611496750979276e-05,0.006293766499559646,0.0024867717852615078,0.0007712400176672005,0.006293766499559646,0.0011141116657094874,6.663870481448337e-05,0.01074696450416834,0.0011141116657094874,0.0024867717852615078,0.003879961337560404,0.01074696450416834,0.01074696450416834,0.006293766499559646,1.0289388365647023e-06,0.0016436816183603973,0.0011141116657094874,0.0024867717852615078,1.0,0.006293766499559646,0.003879961337560404,0.0016436816183603973,0.0016436816183603973,0.01074696450416834,0.0007712400176672005,0.0011141116657094874,0.0002823904650720772,0.003879961337560404,0.01074696450416834,0.0005435717320467885,0.0011141116657094874,0.0005435717320467885,0.0005435717320467885,0.006293766499559646,0.0002823904650720772,0.0005435717320467885,5.1201997994271885e-05,0.01074696450416834,0.01074696450416834,0.01074696450416834,0.0197262032020854,0.0016436816183603973,0.0016436816183603973,0.0016436816183603973,0.01074696450416834,0.0011141116657094874,0.003879961337560404,0.01074696450416834,0.0016436816183603973,0.0003891230927699644,0.00015402860175379768,0.003879961337560404,0.01074696450416834,0.01074696450416834,0.01074696450416834,0.01074696450416834,0.006293766499559646,0.01074696450416834,0.01074696450416834,0.006293766499559646
Myocardial infarction,0.00015402860175379768,0.0024867717852615078,0.0024867717852615078,0.316815,0.0007712400176672005,0.0007712400176672005,0.0003891230927699644,2.701689262535855e-06,0.0024867717852615078,6.663870481448337e-05,2.954702278803457e-07,1.9019067698079834e-05,0.0016436816183603973,6.663870481448337e-05,0.003879961337560404,0.006293766499559646,0.0011141116657094874,0.0024867717852615078,0.0197262032020854,2.4930551124872913e-07,0.0002823904650720772,0.01074696450416834,0.003879961337560404,0.0197262032020854,0.0007712400176672005,0.01074696450416834,0.0197262032020854,0.0002823904650720772,0.01074696450416834,5.1201997994271885e-05,0.01074696450416834,0.003879961337560404,0.0011141116657094874,0.01074696450416834,0.0016436816183603973,0.00015402860175379768,0.0197262032020854,0.47136000000000006,0.003879961337560404,0.285355,0.0197262032020854,0.0197262032020854,0.01074696450416834,1.2412448036699686e-06,0.0024867717852615078,0.0016436816183603973,0.003879961337560404,0.006293766499559646,1.0,0.0197262032020854,0.12547999999999998,0.0024867717852615078,0.0197262032020854,0.0011141116657094874,0.0016436816183603973,0.0003891230927699644,0.365475,0.0197262032020854,0.18364,0.0016436816183603973,0.0007712400176672005,0.0007712400176672005,0.01074696450416834,0.0003891230927699644,0.0007712400176672005,6.663870481448337e-05,0.0197262032020854,0.0197262032020854,0.10366756727235543,0.040542343523289295,0.0024867717852615078,0.0024867717852615078,0.0024867717852615078,0.0197262032020854,0.0016436816183603973,0.006293766499559646,0.0197262032020854,0.0024867717852615078,0.0005435717320467885,0.0003891230927699644,0.006293766499559646,0.0197262032020854,0.0197262032020854,0.0197262032020854,0.0197262032020854,0.01074696450416834,0.0197262032020854,0.0197262032020854,0.01074696450416834
Diabetes mellitus,0.00011549724605385425,0.0016436816183603973,0.0016436816183603973,0.006293766499559646,0.0011141116657094874,0.0005435717320467885,0.0002823904650720772,2.2146189615514502e-06,0.0016436816183603973,8.737591429157852e-05,3.508640549297241e-07,2.4152160094500087e-05,0.0011141116657094874,8.737591429157852e-05,0.0011141116657094874,0.003879961337560404,0.0007712400176672005,0.0016436816183603973,0.01074696450416834,2.954702278803457e-07,0.00020743069029723892,0.006293766499559646,0.0024867717852615078,0.01074696450416834,0.0005435717320467885,0.006293766499559646,0.01074696450416834,0.00020743069029723892,0.006293766499559646,3.9611496750979276e-05,0.006293766499559646,0.0024867717852615078,0.0007712400176672005,0.006293766499559646,0.0011141116657094874,6.663870481448337e-05,0.01074696450416834,0.0011141116657094874,0.0024867717852615078,0.003879961337560404,0.01074696450416834,0.01074696450416834,0.006293766499559646,1.0289388365647023e-06,0.0016436816183603973,0.0011141116657094874,0.0024867717852615078,0.003879961337560404,0.0197262032020854,1.0,0.0016436816183603973,0.0016436816183603973,0.01074696450416834,0.0007712400176672005,0.0011141116657094874,0.0002823904650720772,0.003879961337560404,0.01074696450416834,0.208465,0.0011141116657094874,0.0005435717320467885,0.0005435717320467885,0.006293766499559646,0.0002823904650720772,0.0005435717320467885,5.1201997994271885e-05,0.01074696450416834,0.01074696450416834,0.01074696450416834,0.0197262032020854,0.003879961337560404,0.0016436816183603973,0.0016436816183603973,0.01074696450416834,0.0011141116657094874,0.003879961337560404,0.01074696450416834,0.0016436816183603973,0.0003891230927699644,0.0002823904650720772,0.003879961337560404,0.040542343523289295,0.040542343523289295,0.040542343523289295,0.01074696450416834,0.006293766499559646,0.01074696450416834,0.01074696450416834,0.006293766499559646
Moyamoya disease,6.663870481448337e-05,0.0007712400176672005,0.0007712400176672005,0.14194,0.0002823904650720772,0.0002823904650720772,0.00015402860175379768,1.501291079627454e-06,0.0007712400176672005,3.0839626632418014e-05,1.7847926488365322e-07,9.566299545413233e-06,0.0005435717320467885,3.0839626632418014e-05,0.0005435717320467885,0.0016436816183603973,0.0003891230927699644,0.0007712400176672005,0.003879961337560404,1.5141678132686227e-07,0.00011549724605385425,0.0024867717852615078,0.0011141116657094874,0.003879961337560404,0.0002823904650720772,0.0024867717852615078,0.003879961337560404,0.00011549724605385425,0.0024867717852615078,2.4152160094500087e-05,0.0024867717852615078,0.0011141116657094874,0.0003891230927699644,0.0024867717852615078,0.0005435717320467885,3.9611496750979276e-05,0.003879961337560404,0.163375,0.0011141116657094874,0.21482,0.003879961337560404,0.003879961337560404,0.0024867717852615078,7.123475352179149e-07,0.0007712400176672005,0.0005435717320467885,0.0011141116657094874,0.0016436816183603973,0.12547999999999998,0.0016436816183603973,1.0,0.0007712400176672005,0.003879961337560404,0.0003891230927699644,0.0005435717320467885,0.04906,0.15749000000000002,0.003879961337560404,0.10486,0.0005435717320467885,0.0002823904650720772,0.0002823904650720772,0.0024867717852615078,0.00015402860175379768,0.0002823904650720772,3.0839626632418014e-05,0.003879961337560404,0.003879961337560404,0.003879961337560404,0.006293766499559646,0.0007712400176672005,0.15794000000000002,0.0007712400176672005,0.003879961337560404,0.0005435717320467885,0.0016436816183603973,0.003879961337560404,0.0007712400176672005,0.00020743069029723892,8.737591429157852e-05,0.0016436816183603973,0.003879961337560404,0.003879961337560404,0.003879961337560404,0.003879961337560404,0.0024867717852615078,0.003879961337560404,0.003879961337560404,0.0024867717852615078
